scenario_set_version,scenario_id,phase,attacker_profile,attacker_job,target_profile,target_job,target_armor_class,family,damage_type,formula_or_routine,damage_on_hit,expected_damage_after_hit_rate,min,max,type_response,uncapped_total_multiplier,total_multiplier,technical_verdict,attacker_effective_stats,attacker_equipment_context,attacker_level_or_band,baseline_comparison,damage_spec_version,design_verdict,hit_count,hit_rate,hit_rate_assumption,mode_or_expected_value,open_proof_needs,player_signal_check,support_context,target_effective_stats,target_level_or_band,target_status_or_element_context
scenario-set-v0,mid-none-axe-vs-mail,mid,family-representative,Geomancer,T-MAIL,Geomancer,mail,axe,crush,rdm_pa_wp,71,71,14,128,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,71,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-axe-vs-leather,mid,family-representative,Geomancer,T-LEATHER,Archer,leather,axe,crush,rdm_pa_wp,75,75,15,135,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,75,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-axe-vs-cloth,mid,family-representative,Geomancer,T-CLOTH,Black Mage,cloth,axe,crush,rdm_pa_wp,75,75,15,135,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,75,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-flail-vs-plate,mid,family-representative,Squire,T-PLATE,Knight,plate,flail,crush,rdm_pa_wp,82,82,20,144,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,82,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-flail-vs-mail,mid,family-representative,Squire,T-MAIL,Geomancer,mail,flail,crush,rdm_pa_wp,68,68,17,119,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,68,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-flail-vs-leather,mid,family-representative,Squire,T-LEATHER,Archer,leather,flail,crush,rdm_pa_wp,72,72,18,126,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,72,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-flail-vs-cloth,mid,family-representative,Squire,T-CLOTH,Black Mage,cloth,flail,crush,rdm_pa_wp,72,72,18,126,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,72,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-fists-vs-plate,mid,family-representative,Monk,T-PLATE,Knight,plate,fists,crush,br_pa_pa,80,80,80,80,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":378,""pa"":10,""ma"":6,""spd"":8,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,80,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-fists-vs-mail,mid,family-representative,Monk,T-MAIL,Geomancer,mail,fists,crush,br_pa_pa,68,68,68,68,0.9724999999999999,0.9724999999999999,0.9724999999999999,"conceptually viable, pending verified-baseline re-sim","{""hp"":378,""pa"":10,""ma"":6,""spd"":8,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,68,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-fists-vs-leather,mid,family-representative,Monk,T-LEATHER,Archer,leather,fists,crush,br_pa_pa,71,71,71,71,1.0150000000000001,1.0150000000000001,1.0150000000000001,"conceptually viable, pending verified-baseline re-sim","{""hp"":378,""pa"":10,""ma"":6,""spd"":8,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,71,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-fists-vs-cloth,mid,family-representative,Monk,T-CLOTH,Black Mage,cloth,fists,crush,br_pa_pa,71,71,71,71,1.0150000000000001,1.0150000000000001,1.0150000000000001,"conceptually viable, pending verified-baseline re-sim","{""hp"":378,""pa"":10,""ma"":6,""spd"":8,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,71,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-instrument-vs-plate,mid,family-representative,Bard,T-PLATE,Knight,plate,instrument,missile,pampa_wp,30,30,30,30,0.8,0.8,0.8,"conceptually viable, pending verified-baseline re-sim","{""hp"":154,""pa"":2,""ma"":9,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,30,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-instrument-vs-mail,mid,family-representative,Bard,T-MAIL,Geomancer,mail,instrument,missile,pampa_wp,41,41,41,41,1.1,1.1,1.1,"conceptually viable, pending verified-baseline re-sim","{""hp"":154,""pa"":2,""ma"":9,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,41,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-instrument-vs-leather,mid,family-representative,Bard,T-LEATHER,Archer,leather,instrument,missile,pampa_wp,35,35,35,35,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":154,""pa"":2,""ma"":9,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,35,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-instrument-vs-cloth,mid,family-representative,Bard,T-CLOTH,Black Mage,cloth,instrument,missile,pampa_wp,37,37,37,37,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":154,""pa"":2,""ma"":9,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,37,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-book-vs-plate,mid,family-representative,Mystic,T-PLATE,Knight,plate,book,crush,pampa_wp,90,90,90,90,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,90,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-book-vs-mail,mid,family-representative,Mystic,T-MAIL,Geomancer,mail,book,crush,pampa_wp,74,74,74,74,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,74,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-book-vs-leather,mid,family-representative,Mystic,T-LEATHER,Archer,leather,book,crush,pampa_wp,78,78,78,78,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,78,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-book-vs-cloth,mid,family-representative,Mystic,T-CLOTH,Black Mage,cloth,book,crush,pampa_wp,78,78,78,78,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,78,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-cloth_weapon-vs-plate,mid,family-representative,Dancer,T-PLATE,Knight,plate,cloth_weapon,swing,pampa_wp,54,54,54,54,0.65,0.65,0.65,"conceptually viable, pending verified-baseline re-sim","{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,54,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-cloth_weapon-vs-mail,mid,family-representative,Dancer,T-MAIL,Geomancer,mail,cloth_weapon,swing,pampa_wp,63,63,63,63,0.75,0.75,0.75,"conceptually viable, pending verified-baseline re-sim","{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,63,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-cloth_weapon-vs-leather,mid,family-representative,Dancer,T-LEATHER,Archer,leather,cloth_weapon,swing,pampa_wp,79,79,79,79,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,79,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-cloth_weapon-vs-cloth,mid,family-representative,Dancer,T-CLOTH,Black Mage,cloth,cloth_weapon,swing,pampa_wp,84,84,84,84,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,84,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-bag-vs-plate,mid,family-representative,Dancer,T-PLATE,Knight,plate,bag,crush,rdm_pa_wp,86,86,17,155,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,86,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-bag-vs-mail,mid,family-representative,Dancer,T-MAIL,Geomancer,mail,bag,crush,rdm_pa_wp,71,71,14,128,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,71,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-bag-vs-leather,mid,family-representative,Dancer,T-LEATHER,Archer,leather,bag,crush,rdm_pa_wp,75,75,15,135,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,75,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-none-bag-vs-cloth,mid,family-representative,Dancer,T-CLOTH,Black Mage,cloth,bag,crush,rdm_pa_wp,75,75,15,135,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,75,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
scenario-set-v0,mid-black_magic_mid-vs-plate,mid,A-MAG,Black Mage,T-PLATE,Knight,plate,black_magic_mid,magic,"K*MA*max(faith_floor,(CFa/100)*(TFa/100))",144,144,144,144,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback spell,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; CT/accuracy not modeled in this sweep,144,"spell constants, Faith/Shell order, and Windows 04 proof",pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral Faith/Shell/element/Zodiac
scenario-set-v0,mid-black_magic_mid-vs-mail,mid,A-MAG,Black Mage,T-MAIL,Geomancer,mail,black_magic_mid,magic,"K*MA*max(faith_floor,(CFa/100)*(TFa/100))",144,144,144,144,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback spell,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; CT/accuracy not modeled in this sweep,144,"spell constants, Faith/Shell order, and Windows 04 proof",pending review against 07,none,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",mid,neutral Faith/Shell/element/Zodiac
scenario-set-v0,mid-black_magic_mid-vs-leather,mid,A-MAG,Black Mage,T-LEATHER,Archer,leather,black_magic_mid,magic,"K*MA*max(faith_floor,(CFa/100)*(TFa/100))",144,144,144,144,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback spell,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; CT/accuracy not modeled in this sweep,144,"spell constants, Faith/Shell order, and Windows 04 proof",pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral Faith/Shell/element/Zodiac
scenario-set-v0,mid-black_magic_mid-vs-cloth,mid,A-MAG,Black Mage,T-CLOTH,Black Mage,cloth,black_magic_mid,magic,"K*MA*max(faith_floor,(CFa/100)*(TFa/100))",144,144,144,144,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback spell,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; CT/accuracy not modeled in this sweep,144,"spell constants, Faith/Shell order, and Windows 04 proof",pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral Faith/Shell/element/Zodiac
scenario-set-v0,late-none-sword-vs-plate,late,family-representative,Knight,T-PLATE,Knight,plate,sword,swing,pa_wp,124,124,124,124,0.65,0.65,0.65,"conceptually viable, pending verified-baseline re-sim","{""hp"":516,""pa"":12,""ma"":8,""spd"":8,""brave"":70,""faith"":70}",WotL-fallback,late,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,124,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":516,""pa"":12,""ma"":8,""spd"":8,""brave"":70,""faith"":70}",late,neutral
scenario-set-v0,late-none-sword-vs-mail,late,family-representative,Knight,T-MAIL,Geomancer,mail,sword,swing,pa_wp,144,144,144,144,0.75,0.75,0.75,"conceptually viable, pending verified-baseline re-sim","{""hp"":516,""pa"":12,""ma"":8,""spd"":8,""brave"":70,""faith"":70}",WotL-fallback,late,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,144,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":473,""pa"":11,""ma"":10,""spd"":8,""brave"":70,""faith"":70}",late,neutral
