scenario_set_version,scenario_id,phase,attacker_profile,attacker_job,target_profile,target_job,target_armor_class,family,damage_type,formula_or_routine,damage_on_hit,expected_damage_after_hit_rate,min,max,type_response,uncapped_total_multiplier,total_multiplier,technical_verdict,attacker_effective_stats,attacker_equipment_context,attacker_level_or_band,baseline_comparison,damage_spec_version,design_verdict,hit_count,hit_rate,hit_rate_assumption,mode_or_expected_value,open_proof_needs,player_signal_check,support_context,target_effective_stats,target_level_or_band,target_status_or_element_context

scenario-set-v0,mid-none-rod-vs-plate,mid,family-representative,Black Mage,T-PLATE,Knight,plate,rod,crush,ma_wp,51,51,51,51,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,51,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-rod-vs-mail,mid,family-representative,Black Mage,T-MAIL,Squire,mail,rod,crush,ma_wp,42,42,42,42,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,42,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-rod-vs-leather,mid,family-representative,Black Mage,T-LEATHER,Archer,leather,rod,crush,ma_wp,45,45,45,45,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,45,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-rod-vs-cloth,mid,family-representative,Black Mage,T-CLOTH,Black Mage,cloth,rod,crush,ma_wp,45,45,45,45,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,45,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-pole-vs-plate,mid,family-representative,Mystic,T-PLATE,Knight,plate,pole,crush,ma_wp,138,138,138,138,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,138,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-pole-vs-mail,mid,family-representative,Mystic,T-MAIL,Squire,mail,pole,crush,ma_wp,114,114,114,114,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,114,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-pole-vs-leather,mid,family-representative,Mystic,T-LEATHER,Archer,leather,pole,crush,ma_wp,120,120,120,120,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,120,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-pole-vs-cloth,mid,family-representative,Mystic,T-CLOTH,Black Mage,cloth,pole,crush,ma_wp,120,120,120,120,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,120,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-axe-vs-plate,mid,family-representative,Geomancer,T-PLATE,Knight,plate,axe,crush,rdm_pa_wp,69,69,13,124,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,69,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-axe-vs-mail,mid,family-representative,Geomancer,T-MAIL,Squire,mail,axe,crush,rdm_pa_wp,57,57,11,102,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,57,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-axe-vs-leather,mid,family-representative,Geomancer,T-LEATHER,Archer,leather,axe,crush,rdm_pa_wp,60,60,12,108,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,60,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-axe-vs-cloth,mid,family-representative,Geomancer,T-CLOTH,Black Mage,cloth,axe,crush,rdm_pa_wp,60,60,12,108,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":308,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,60,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-flail-vs-plate,mid,family-representative,Squire,T-PLATE,Knight,plate,flail,crush,rdm_pa_wp,79,79,19,138,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,79,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-flail-vs-mail,mid,family-representative,Squire,T-MAIL,Squire,mail,flail,crush,rdm_pa_wp,65,65,16,114,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,65,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-flail-vs-leather,mid,family-representative,Squire,T-LEATHER,Archer,leather,flail,crush,rdm_pa_wp,69,69,17,120,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,69,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-flail-vs-cloth,mid,family-representative,Squire,T-CLOTH,Black Mage,cloth,flail,crush,rdm_pa_wp,69,69,17,120,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,69,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-fists-vs-plate,mid,family-representative,Monk,T-PLATE,Knight,plate,fists,crush,br_pa_pa,80,80,80,80,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":378,""pa"":10,""ma"":6,""spd"":8,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,80,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-fists-vs-mail,mid,family-representative,Monk,T-MAIL,Squire,mail,fists,crush,br_pa_pa,68,68,68,68,0.9724999999999999,0.9724999999999999,0.9724999999999999,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":378,""pa"":10,""ma"":6,""spd"":8,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,68,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-fists-vs-leather,mid,family-representative,Monk,T-LEATHER,Archer,leather,fists,crush,br_pa_pa,71,71,71,71,1.0150000000000001,1.0150000000000001,1.0150000000000001,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":378,""pa"":10,""ma"":6,""spd"":8,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,71,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-fists-vs-cloth,mid,family-representative,Monk,T-CLOTH,Black Mage,cloth,fists,crush,br_pa_pa,71,71,71,71,1.0150000000000001,1.0150000000000001,1.0150000000000001,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":378,""pa"":10,""ma"":6,""spd"":8,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,71,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-instrument-vs-plate,mid,family-representative,Bard,T-PLATE,Knight,plate,instrument,missile,pampa_wp,45,45,45,45,0.8,0.8,0.8,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":154,""pa"":2,""ma"":9,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,45,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-instrument-vs-mail,mid,family-representative,Bard,T-MAIL,Squire,mail,instrument,missile,pampa_wp,61,61,61,61,1.1,1.1,1.1,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":154,""pa"":2,""ma"":9,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,61,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-instrument-vs-leather,mid,family-representative,Bard,T-LEATHER,Archer,leather,instrument,missile,pampa_wp,53,53,53,53,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":154,""pa"":2,""ma"":9,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,53,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-instrument-vs-cloth,mid,family-representative,Bard,T-CLOTH,Black Mage,cloth,instrument,missile,pampa_wp,56,56,56,56,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":154,""pa"":2,""ma"":9,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,56,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-book-vs-plate,mid,family-representative,Mystic,T-PLATE,Knight,plate,book,crush,pampa_wp,66,66,66,66,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,66,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-book-vs-mail,mid,family-representative,Mystic,T-MAIL,Squire,mail,book,crush,pampa_wp,54,54,54,54,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,54,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-book-vs-leather,mid,family-representative,Mystic,T-LEATHER,Archer,leather,book,crush,pampa_wp,57,57,57,57,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,57,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-book-vs-cloth,mid,family-representative,Mystic,T-CLOTH,Black Mage,cloth,book,crush,pampa_wp,57,57,57,57,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":210,""pa"":4,""ma"":10,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,57,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-cloth_weapon-vs-plate,mid,family-representative,Dancer,T-PLATE,Knight,plate,cloth_weapon,swing,pampa_wp,58,58,58,58,0.65,0.65,0.65,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,58,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":336,""pa"":10,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-cloth_weapon-vs-mail,mid,family-representative,Dancer,T-MAIL,Squire,mail,cloth_weapon,swing,pampa_wp,67,67,67,67,0.75,0.75,0.75,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,67,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":7,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-cloth_weapon-vs-leather,mid,family-representative,Dancer,T-LEATHER,Archer,leather,cloth_weapon,swing,pampa_wp,85,85,85,85,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,85,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":280,""pa"":9,""ma"":6,""spd"":7,""brave"":70,""faith"":70}",mid,neutral

scenario-set-v0,mid-none-cloth_weapon-vs-cloth,mid,family-representative,Dancer,T-CLOTH,Black Mage,cloth,cloth_weapon,swing,pampa_wp,90,90,90,90,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":168,""pa"":9,""ma"":8,""spd"":7,""brave"":70,""faith"":70}",WotL-fallback,mid,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,90,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":210,""pa"":5,""ma"":12,""spd"":7,""brave"":70,""faith"":70}",mid,neutral
